,logic,logical,logics,syllogism,syllogisms,model,mathematics,mathematical,number,set,sets,probability,probabilities,proof,language,linguistic,sentences,sentence,proposition,propositions,verb,verbs,discourse,word,words,cognition,cognitive,consciousness,thought,thoughts,knowledge,know,mental,perception,neural,brain,mind,selfknowledge,objects,object,truth,abstract,abstraction,phenomenal,phenomenology,representation,representational,representations,experience,experiences,ethics,ethical,moral,morality,religion
Logical Constructions_1 Honest Toil.txt,0.034919683738720966,0.2974090940215533,0.0,0.0,0.0,0.0,0.0,0.042051424819071107,0.017176569650050003,0.03533525589636377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019783518038846905,0.0,0.07913407215538762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08548601785740105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139560538913909,0.0,0.0,0.0,0.0,0.0,0.0
Logical Form_4 Frege and Formal Language.txt,0.062216487015502434,0.084110241193489,0.0,0.0,0.0,0.0,0.0,0.0,0.052463205759296354,0.026981534124931133,0.012213750948684156,0.0,0.0,0.0,0.07797066863542734,0.0,0.038735509068117804,0.07049668618963045,0.2301951375632338,0.23163196890878576,0.018696541183252428,0.0,0.015967454153920594,0.025131649909456898,0.010152342709094627,0.0,0.0,0.0,0.015452299386194022,0.012565824954728449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017406931402365922,0.018561059494958707,0.0345740228527459,0.01217153725401815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Edward Moore_2 The Refutation of Idealism.txt,0.01366031049343065,0.012927126648373425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01945459820632974,0.026630043143546642,0.0,0.0,0.0,0.0,0.09286991294140522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021902976991529925,0.07124714957637385,0.01931275054334768,0.0,0.0,0.014998540889008953,0.0,0.0,0.0,0.013855835883237773,0.0,0.026753175785132775,0.01426349297152528,0.0,0.0,0.0,0.0,0.0,0.019173630889836594,0.0,0.02160767072281195,0.15065631951175112,0.0,0.0,0.02712099111921789,0.021323948121947683,0.027769245388158236,0.0
Interpretations of Probability_1 Kolmogorovs Probability Calculus.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020492201447354395,0.03348145533310977,0.10331595447301638,0.023384054648564828,0.5490429243611693,0.42709900025536357,0.0,0.016586681538214215,0.0,0.01854043988399875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Propositions_6 The Metaphysics 101 Argument  Deep or Shallow.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011545580365195292,0.0,0.0,0.0,0.0,0.0,0.0,0.09813229114397949,0.025573576364238366,0.0,0.15197716696577718,0.2792557678061049,0.17281104838423472,0.4016767523575094,0.0,0.0,0.0,0.0,0.01442391399909982,0.0,0.0,0.0,0.0,0.0,0.012885701912874551,0.0,0.0,0.0,0.0,0.0,0.011492232842548633,0.0367625997810512,0.011413060456863423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eliminative Materialism_3 Arguments For Eliminative Materialism.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008823920713450558,0.02162561996981824,0.0,0.0,0.0,0.0,0.0,0.007142207886666654,0.030634689753155083,0.01596698841256244,0.0,0.0,0.008302605457912286,0.0,0.0,0.0,0.0,0.0083697022342685,0.06874493376560752,0.13508462665167967,0.1292368739951683,0.006369522207980481,0.0,0.0,0.016739404468537,0.0643620118516745,0.02134627293141544,0.0,0.03643704832942066,0.04459381148795531,0.0,0.0,0.0076509701049680395,0.0,0.010034348274923712,0.0,0.11329042057913173,0.0,0.0,0.0579520188597074,0.08113282640359037,0.08979154755508668,0.010926291451496652,0.0,0.0,0.0,0.0,0.0
Moores Moral Philosophy_5 Influence.txt,0.0,0.027267345764222562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016324303253584818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025047080131798075,0.0,0.0,0.016456226675711668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028021018077253265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22710713735144933,0.028603318526672538,0.449788636187496,0.029287003841094433,0.0
The Problem of Perception_4 Conclusion.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290796402081399,0.0,0.0,0.0,0.0,0.19230498683877964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553184888156789,0.12032615730298342,0.14641897814763197,0.0,0.0,0.0,0.0,0.0
Logic and Artificial Intelligence_3 Nonmonotonic Reasoning and Nonmonotonic Logics.txt,0.22932263760377097,0.1211242629218747,0.14197925108325019,0.0,0.0,0.028154671307016946,0.0069261347788062205,0.0,0.03147935692265681,0.07015518336269169,0.014657168577996694,0.03226322976754849,0.013385322050256415,0.030380866688053686,0.03118968773066122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091683020801526,0.0,0.0,0.0,0.004635900919641748,0.0,0.02366642306728095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011137142846078151,0.010372679193749283,0.014606509837563939,0.0,0.0,0.0,0.022456574962849193,0.0,0.025307375538171938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analysis_7 Conclusion.txt,0.0,0.13897396094929707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singular Propositions_5 Modal Problems for Singular Propositions.txt,0.05585140770309026,0.008808953271535584,0.0,0.0,0.0,0.0,0.0,0.0,0.018315087495131048,0.00941934735208994,0.012791588735268153,0.0,0.0,0.0,0.0,0.012972507239059416,0.0,0.010547416370821449,0.24108576807721754,0.15821124556232175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018230460779624615,0.0,0.09052433669112406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quantifiers and Quantification_3 Extensions of Classical Quantificational Logic.txt,0.1940205524319832,0.0,0.0,0.0,0.0,0.1664458958414844,0.0,0.0,0.012724848091693912,0.1079812536777003,0.13330896471364,0.0,0.0,0.0,0.11031786146497932,0.0,0.02818566621191785,0.02931228608418681,0.01522728573402315,0.025648250323663458,0.0,0.0,0.005809312228801122,0.0,0.0,0.0,0.0,0.0,0.008432831331969586,0.0,0.0,0.003693646343518202,0.0,0.0,0.0,0.0,0.0032799607468238256,0.0,0.04116466784026702,0.016882307734244116,0.05345986844489902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504781619793207,0.0,0.0
Structured Propositions_1 Setting Up the Problems.txt,0.0,0.027188976967672283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009690989394998963,0.013160481946890646,0.0,0.0,0.0,0.0,0.013346617911099588,0.08347607052680307,0.2929929433627828,0.49607675232469467,0.2387349908881934,0.04029155232414491,0.0,0.0,0.04061953936001325,0.09845358002856035,0.0,0.0,0.0,0.008325030859249048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Behaviorism_4 Popularity of Behaviorism.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020826392360243157,0.0,0.02327954959924017,0.0,0.0,0.0,0.0,0.0,0.07676989922525368,0.0,0.0,0.0,0.05252018201517888,0.0,0.0,0.0,0.0,0.0,0.21113668207872405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logical Constants_2 Grammatical criteria.txt,0.034740872971995636,0.2301336894941088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846568372781158,0.024207602528997015,0.11355435977050948,0.03936442794094668,0.0,0.0,0.0,0.039634787093444944,0.0,0.0,0.03968254810591574,0.0,0.02134883673450639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017619066366459022,0.0,0.0,0.0,0.06756988827022523,0.0,0.0,0.0,0.0,0.048762337830906666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metaethics_5 Moral Epistemology.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02086682740643547,0.0,0.01753411898227189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689536474325835,0.059378071597872166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372924920661685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868840658873961,0.17612439810096556,0.0
Modal Logic_15 Quantifiers in Modal Logic.txt,0.23433366217466056,0.0,0.03713400626536776,0.0,0.0,0.01288651357357094,0.0,0.0,0.01921098188159867,0.009880100838480295,0.0,0.0,0.0,0.013905452728722824,0.09517102388060515,0.0,0.010638129410585785,0.03319005025524365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147332935724174,0.020390071813200756,0.0,0.05348369660770392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Second order and Higher order Logic_4 Properties of SecondOrder Formulas.txt,0.14941284785587775,0.014139347769993545,0.0,0.0,0.0,0.07887873415747378,0.0,0.0,0.029397748353179216,0.12095278417055412,0.0,0.0,0.0,0.021278922783618016,0.0,0.0,0.0,0.033859548017779545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029060321667495167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knowledge by Acquaintance vs  Description_1 The Distinction.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02044967737029693,0.01949193463646133,0.0,0.0,0.008232844672870799,0.007924048400781633,0.0,0.0,0.0,0.0,0.01597617180309821,0.0,0.01719005959780704,0.0,0.0060791040260489825,0.00988706666415832,0.4577518137474907,0.04792851540929463,0.007678428471485398,0.020372990230871912,0.0,0.0,0.007093426322559558,0.0,0.054784621563222134,0.0803233677732042,0.013601799723646519,0.0,0.0,0.0,0.0,0.009815845048911366,0.011061939645215959,0.0,0.008569750452606772,0.010428107506926746,0.0,0.0,0.0,0.0,0.0
Consciousness and Intentionality_9 Why It Matters.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018903074229360533,0.0,0.0,0.0,0.0,0.0,0.018729130452436973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010974004641219443,0.0,0.02361564411476724,0.523754549680368,0.016702903954345323,0.013582817811145249,0.0,0.0,0.10548598340312211,0.027988343153113795,0.0,0.0,0.2728578838120636,0.0,0.00940786533081818,0.0,0.0,0.0,0.0,0.04951389214902588,0.0,0.026969947607437365,0.015196854228113366,0.015196854228113366,0.023546186758647995,0.0,0.0,0.0,0.0,0.0,0.0
Concepts_4 Concepts and natural language.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012887093339647531,0.0,0.0,0.0,0.0,0.01865608622709242,0.21706463401141923,0.21906910793644443,0.0,0.014843012821973946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06439947413637145,0.0,0.06832281766163209,0.01852006068682483,0.0,0.014962965325656911,0.028765854646628706,0.019080938172270197,0.0,0.0,0.02657424905357553,0.0,0.012827547220523112,0.0,0.0,0.0,0.0,0.0,0.025437320542761856,0.07354660474064204,0.0,0.08288314441574907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Structured Propositions_2 From Possible Worlds to Structured Propositions.txt,0.014028335333405955,0.006637699326380661,0.0,0.0,0.0,0.018514762105715638,0.009109375587685202,0.0,0.0,0.04968349309237474,0.11566421205450694,0.0,0.0,0.0,0.0,0.019550019147090467,0.09934850276260683,0.11126726063156311,0.23946396013295446,0.2304821827368093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018291657907178637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036619420643195094,0.0954963245025115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logical Empiricism_5 Impact.txt,0.0507176948878526,0.23997773163506475,0.0,0.0,0.0,0.033468905364799045,0.03293381008471373,0.0,0.0,0.0,0.0,0.1022745601327599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028965987251251803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concepts_3 Empiricism and nativism about concepts.txt,0.0,0.042501785498822185,0.0,0.0,0.0,0.0,0.0,0.0,0.033137758941755274,0.03408512921657587,0.0,0.0,0.0,0.0,0.07660993512019833,0.031295132523748125,0.02446682286009583,0.02544479544510477,0.0,0.012722397722552386,0.0,0.0,0.0,0.0,0.0,0.021068094665225738,0.09659780885442044,0.0,0.01952052165873587,0.031748214561234556,0.012456611241201981,0.0,0.024656088897380083,0.0,0.021498112052974538,0.0,0.07972158980960553,0.0,0.0,0.0,0.010919134833254213,0.015376013022337164,0.0,0.0,0.0,0.0,0.0,0.26640623952162884,0.027518199820771437,0.0,0.0,0.0,0.0,0.0,0.0
Qualia_3 Are Qualia Irreducible NonPhysical Entities.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014484123687351212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012408424133440692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03380050446755306,0.03664934981955365,0.029803287072510606,0.046774026936999384,0.08427669083224831,0.011572816072485708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19917865332310802,0.0,0.0,0.0,0.0,0.18082685096408416,0.1571709245061504,0.0,0.0,0.0,0.0,0.0
Consciousness and Intentionality_6 How Rich is Consciousness.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007442738776924926,0.015311036173725536,0.0,0.0,0.0,0.0,0.014748503210120839,0.010543327482083207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014195678597011516,0.01859645347231787,0.3275238935099038,0.03288231042207151,0.0,0.0,0.0,0.058146439748295344,0.0,0.0,0.0,0.0767377051930768,0.0,0.0,0.0,0.0,0.0,0.0,0.28592940787293314,0.014690925796449672,0.10618922215188178,0.023933930508546943,0.0,0.15760494599374908,0.0112812765397062,0.0,0.0,0.0,0.0,0.0
Externalism About Mental Content_Introduction.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02208805697629986,0.0,0.0,0.0,0.0,0.0,0.021431388971349198,0.0,0.0,0.0,0.0,0.0,0.06244632845103364,0.021431388971349198,0.3296096497493565,0.0,0.0,0.031100132910280406,0.0,0.0,0.0,0.019591009541101708,0.01824626476108174,0.0,0.0,0.032232277302107724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Deflationary Theory of Truth_4 The Utility of Deflationary Truth.txt,0.0,0.015285424798134984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016344589551078887,0.0,0.0,0.0,0.0,0.0,0.0,0.01759859151741513,0.0,0.0,0.07320812576984179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827424799329916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpretations of Probability_2 Criteria of Adequacy for the Interpretations of Probability.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44214443264466985,0.27515436301558355,0.0,0.0,0.0,0.03981499155356023,0.0,0.0,0.0,0.0,0.0,0.0,0.0258320195847288,0.0,0.0,0.0,0.0,0.015882924591554715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017768766449331255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudo Dionysius the Areopagite_5 Afterlife Significance and Influence.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12236250810498901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russells Moral Philosophy_9 Objections to Objectivism.txt,0.011698935369019847,0.011071023549514798,0.0,0.0,0.0,0.0,0.01519353418914632,0.0,0.011509129332381698,0.0,0.0,0.0,0.0,0.016661267484041065,0.011403223732007622,0.0,0.0,0.0,0.027544973367249658,0.0,0.0,0.0,0.0,0.01653978659659918,0.0,0.0,0.0,0.0,0.0,0.0,0.02595795631264848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012215511681860455,0.03413108342452146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16136663441091734,0.11613452066118006,0.27393318513254394,0.0,0.0
Propositional Function_7 Propositional Functions in Ramified Type Theory.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21519029966878428,0.2588987187461952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01986197160675685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022374403228522525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neutral Monism_7 Objections to Neutral Monism.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018396956950936794,0.009973764024104846,0.0,0.0,0.0,0.05039086899806662,0.0,0.0,0.0,0.011637925582524454,0.0,0.011235391047761716,0.023960657610023913,0.0,0.0,0.0,0.039421478449431537,0.0,0.0,0.0,0.0,0.2530813802631554,0.0,0.0,0.0,0.0,0.0,0.0
Modal Logic_7 Modal Axioms and Conditions on Frames.txt,0.17503650859426115,0.016564185095026034,0.09985464438765072,0.0,0.0,0.0462030488923445,0.0,0.0,0.0,0.053135874900774545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019993437350242574,0.0,0.0,0.0,0.0,0.017754187489540264,0.0,0.0,0.0,0.06808808367284473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hans Reichenbach_6 Ethics and Free Will.txt,0.023585512184859433,0.02231961734889246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047561268104676674,0.0,0.0,0.0,0.0,0.02569727918821701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02898736881713718,0.0,0.0,0.0,0.0523322572178047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022936533926646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028902112366408706,0.0,0.23237247066130215,0.46826348992242645,0.07363467155470198,0.0,0.0
Philosophy of Mathematics_1 Philosophy of Mathematics Logic and the Foundations of Mathematics.txt,0.0469151411599401,0.0,0.0,0.0,0.0,0.061919155558242935,0.5483628217835911,0.3389804809444573,0.0,0.047473468852247756,0.0,0.0,0.0,0.06681511532983157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05204837646408386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04594072071201444,0.0,0.0,0.06424672800706568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Constructive Mathematics_4 The Axiom of Choice.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.031069557929488765,0.0,0.0,0.12104045613806286,0.03287488352160261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Immanuel Kant_5 Morality and freedom.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009530969875249299,0.0,0.0,0.0,0.0,0.01377119793256382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075865502038069,0.008836670721150588,0.005788054963102136,0.030204505473945754,0.0,0.0,0.07314613068935895,0.016137982530571037,0.0,0.0,0.0,0.0,0.004776846897834828,0.0,0.013834873532715933,0.004917388075860928,0.0,0.0,0.0,0.03236150045880977,0.0,0.0,0.0,0.0,0.09233650200228084,0.0,0.0,0.0,0.23524813381288773,0.0861618824911895,0.0
Hans Reichenbach_2 Causality and Probability.txt,0.01650393384165025,0.011713594087227549,0.0,0.0,0.0,0.0,0.0,0.03478050924284727,0.004059042619801605,0.025050515775922516,0.017009453173040173,0.648978335234335,0.12426793478335879,0.0,0.004021691806097168,0.0,0.0,0.0,0.004857284058160345,0.0,0.0,0.0,0.0,0.0,0.004712879186542475,0.0,0.0,0.0,0.0035866017454365116,0.0,0.027464575630288143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017373708445111664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vagueness_5 Supervaluationism.txt,0.20326092827847417,0.0480878484384635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03618475301682385,0.0,0.0,0.11073011222077972,0.028789036802837675,0.0,0.028789036802837675,0.0,0.0,0.04564488844678802,0.035920922194075236,0.029021692873713596,0.0,0.0,0.0,0.0,0.0,0.0,0.029021692873713596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024708500820758553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Descartes Epistemology_3 First Meditation Doubting Arguments.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008288443832158062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05177383779762683,0.0,0.014647467346289451,0.0,0.01869394779409229,0.12510626152407178,0.0,0.0,0.0,0.0,0.03418290918786262,0.0,0.04125073119264341,0.0,0.008193309262729006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08259450036224501,0.07537888652840499,0.0,0.0,0.0,0.0,0.0
Karl Popper_8 Immutable Laws and Contingent Trends.txt,0.0,0.0372914225042643,0.0,0.0,0.0,0.0,0.0,0.0,0.038767129585672064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011418312778094693,0.0,0.24773612698407288,0.030007863965261672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012774053785236746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Folk Psychology as Mental Simulation_4 The Role of Mental Simulation in Mindreading.txt,0.0,0.004127199452643798,0.0,0.0,0.0,0.04029248583721571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009963291669949735,0.0,0.010720313959290084,0.0,0.0037911389067402227,0.0,0.0,0.024908229174874334,0.2968890325548456,0.0,0.016700850612569273,0.0,0.017694821077788924,0.010615723140863903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01224299893800219,0.0,0.013797214060917091,0.04275513526034915,0.0,0.0,0.0,0.0,0.0,0.0
Logical Constructions_10 Successors to Logical Construction.txt,0.014815625167459165,0.22432692200567883,0.0,0.0,0.0,0.0586615094885304,0.0,0.01784146020733024,0.014575253287057246,0.029983885906519507,0.0,0.0,0.0,0.0,0.04332340076725826,0.0,0.032284332287731636,0.0,0.0,0.01678739074215673,0.0,0.0,0.0,0.020946117816317934,0.016923056565125286,0.0,0.0,0.0,0.0,0.0,0.016436681574457712,0.0,0.0,0.0,0.0,0.0,0.015027687029998585,0.0,0.043523720562093436,0.03093964306981653,0.01440795886196821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07262133805063258,0.04418466585911541,0.0,0.0,0.0,0.0,0.0
The Deflationary Theory of Truth_2 The Equivalence Schema.txt,0.0,0.01802509991101798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057822310512179675,0.0,0.0,0.0,0.0,0.0,0.0,0.10376432928226687,0.043164772936528865,0.022423441462770814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778497336071748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753233699992539,0.0,0.0,0.0,0.0
